tag	y	y_hat	posteriors	attentions
01-01-03-01-02-02-17.csv	happy	happy	[-5.405456066131592, 2.433201313018799, -1.0426361560821533, -0.37291765213012695, 5.949606895446777, -3.2939341068267822, 0.03538292646408081, 0.3606576919555664]	[0.0029169500339776278, 0.003517765551805496, 0.004423452075570822, 0.005259375553578138, 0.005884184967726469, 0.006351922173053026, 0.006716931704431772, 0.007125572767108679, 0.007737982552498579, 0.008631760254502296, 0.009728940203785896, 0.01067295391112566, 0.011247632093727589, 0.011522502638399601, 0.011713464744389057, 0.012025161646306515, 0.01261584460735321, 0.013335447758436203, 0.0138896768912673, 0.014195200055837631, 0.014396167360246181, 0.01464388519525528, 0.015032618306577206, 0.015491952188313007, 0.015955032780766487, 0.016211677342653275, 0.016380885615944862, 0.016481103375554085, 0.016544047743082047, 0.0166214220225811, 0.016712775453925133, 0.016802450641989708, 0.016855040565133095, 0.016869626939296722, 0.016862697899341583, 0.016843555495142937, 0.016819428652524948, 0.016802070662379265, 0.01678144745528698, 0.01674460433423519, 0.01670464687049389, 0.016630493104457855, 0.016445964574813843, 0.016008708626031876, 0.015296450816094875, 0.01455529872328043, 0.014079517684876919, 0.013850067742168903, 0.013766485266387463, 0.013858415186405182, 0.014202063903212547, 0.014729603193700314, 0.015208723954856396, 0.015542207285761833, 0.015615311451256275, 0.01549442671239376, 0.015207640826702118, 0.014814944006502628, 0.01436263881623745, 0.013801611959934235, 0.013136761263012886, 0.012230413034558296, 0.011032034642994404, 0.00958853866904974, 0.008083297871053219, 0.006432150490581989, 0.004987807944417, 0.004112583585083485, 0.003703518072143197, 0.003485331544652581, 0.003321246476843953, 0.0031359440181404352, 0.0029984707944095135, 0.002914000302553177, 0.0029005897231400013, 0.002921380801126361, 0.0029523097909986973, 0.002985006896778941, 0.003015526570379734, 0.0030455386731773615, 0.0030666422098875046, 0.0030835529323667288, 0.003091066610068083, 0.0030832579359412193, 0.0030603758059442043, 0.003020038129761815, 0.0029709956143051386, 0.0029258427675813437, 0.0028892129193991423, 0.002863458124920726, 0.0028593633323907852, 0.002878383966162801, 0.002922249725088477, 0.0029985636938363314, 0.0030971283558756113, 0.0032390335109084845, 0.0034513366408646107, 0.0037507000379264355, 0.004146210383623838, 0.004594152793288231, 0.005019559524953365, 0.005265857093036175, 0.005101941525936127, 0.00436760438606143, 0.003730603028088808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-04-01-01-01-01.csv	sad	sad	[2.145052909851074, -3.4449520111083984, -3.014570713043213, 2.8503313064575195, -5.081115245819092, -0.4331320822238922, 4.684215545654297, 1.0439125299453735]	[0.0047088791616261005, 0.007482487242668867, 0.009073648601770401, 0.009518384002149105, 0.009768147952854633, 0.00995501410216093, 0.010114572010934353, 0.010271354578435421, 0.010398834012448788, 0.010505621321499348, 0.010566506534814835, 0.010600238107144833, 0.010602272115647793, 0.010589267127215862, 0.010560115799307823, 0.010510347783565521, 0.010426951572299004, 0.010295926593244076, 0.010099457576870918, 0.009848339483141899, 0.009582467377185822, 0.009365495294332504, 0.009228859096765518, 0.009185591712594032, 0.009145639836788177, 0.009116433560848236, 0.009068057872354984, 0.009037010371685028, 0.008970732800662518, 0.00894277822226286, 0.008998164907097816, 0.009061270393431187, 0.009132525883615017, 0.009156879037618637, 0.009085018187761307, 0.008945321664214134, 0.0088744992390275, 0.008877656422555447, 0.008923737332224846, 0.009051130153238773, 0.009199743159115314, 0.009310627356171608, 0.009403386153280735, 0.009494639933109283, 0.009585064835846424, 0.00968477688729763, 0.009809030219912529, 0.009914656169712543, 0.01001265924423933, 0.010098631493747234, 0.01017665397375822, 0.010248036123812199, 0.010300200432538986, 0.010318848304450512, 0.010304889641702175, 0.010269994847476482, 0.01022245641797781, 0.010170371271669865, 0.010126018896698952, 0.010061977431178093, 0.010022185742855072, 0.010067426599562168, 0.010194250382483006, 0.010373172350227833, 0.010573343373835087, 0.010707522742450237, 0.010739755816757679, 0.010717175900936127, 0.010671605356037617, 0.010613419115543365, 0.010560952126979828, 0.010500854812562466, 0.010425304993987083, 0.01036091335117817, 0.010285296477377415, 0.0102236894890666, 0.010170267894864082, 0.01012884546071291, 0.010011361911892891, 0.009845802560448647, 0.009632549248635769, 0.00935464259237051, 0.009008548222482204, 0.008679338730871677, 0.008341639302670956, 0.007953546941280365, 0.007100800517946482, 0.006048675626516342, 0.005206875503063202, 0.004809327889233828, 0.005178295541554689, 0.005934583023190498, 0.006692908238619566, 0.007384915836155415, 0.007901402190327644, 0.008215305395424366, 0.00824897550046444, 0.008130271919071674, 0.00794228632003069, 0.0077056922018527985, 0.0074905408546328545, 0.007249415386468172, 0.0069281477481126785, 0.006538601126521826, 0.006032494828104973, 0.005366417113691568, 0.004517987836152315, 0.0036009682808071375, 0.0028130875434726477, 0.0023073710035532713, 0.002103598788380623, 0.002233402105048299, 0.003228209214285016, 0.006567731965333223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-01-01-01-01-08.csv	neutral	neutral	[1.8320372104644775, -0.6130019426345825, -2.332247734069824, -0.49207496643066406, -3.3451550006866455, 5.135167121887207, 0.7070945501327515, -1.1799620389938354]	[0.008804408833384514, 0.008440323173999786, 0.008273531682789326, 0.008184104226529598, 0.008136282674968243, 0.008110019378364086, 0.008081374689936638, 0.008042898029088974, 0.0080074118450284, 0.00798194669187069, 0.007965820841491222, 0.007955875247716904, 0.007950960658490658, 0.007950974628329277, 0.007958875969052315, 0.007978416047990322, 0.00802081823348999, 0.008108668029308319, 0.008281657472252846, 0.008615312166512012, 0.009267441928386688, 0.010334944352507591, 0.011489549651741982, 0.012108116410672665, 0.01214219257235527, 0.012242108583450317, 0.012566538527607918, 0.013159127905964851, 0.014148402027785778, 0.01571190170943737, 0.017947375774383545, 0.020164716988801956, 0.02154705487191677, 0.02165871113538742, 0.02063378132879734, 0.01904240995645523, 0.017653070390224457, 0.015901563689112663, 0.01414240337908268, 0.01273732353001833, 0.011489643715322018, 0.010850222781300545, 0.010400816798210144, 0.010051646269857883, 0.009702802635729313, 0.00933158490806818, 0.008928583934903145, 0.008560141548514366, 0.008256234228610992, 0.008115444332361221, 0.008054997771978378, 0.008012180216610432, 0.007977907545864582, 0.007957273162901402, 0.007947739213705063, 0.007943211123347282, 0.007941891439259052, 0.007942172698676586, 0.007943331263959408, 0.007944973185658455, 0.007945333607494831, 0.007943853735923767, 0.00794137641787529, 0.007938832975924015, 0.007936716079711914, 0.007935576140880585, 0.00793510489165783, 0.00793488696217537, 0.007935361005365849, 0.007936448790133, 0.007937836460769176, 0.007939595729112625, 0.00794216338545084, 0.007944950833916664, 0.007946943864226341, 0.007947206497192383, 0.0079460134729743, 0.007943689823150635, 0.007942001335322857, 0.00794081762433052, 0.007939825765788555, 0.007938740774989128, 0.007937557063996792, 0.007936464622616768, 0.007935579866170883, 0.007934817112982273, 0.007934111170470715, 0.00793355330824852, 0.007933109067380428, 0.007932771928608418, 0.007932538166642189, 0.007932408712804317, 0.007932295091450214, 0.007932199165225029, 0.007932109758257866, 0.007932020351290703, 0.007931919768452644, 0.007931805215775967, 0.007931706495583057, 0.007931647822260857, 0.00793172512203455, 0.007932166568934917, 0.007933716289699078, 0.007939652539789677, 0.007969656959176064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-01-01-01-01-17.csv	neutral	neutral	[0.722308337688446, -1.0928541421890259, -3.0482072830200195, 0.7149980068206787, -3.242076873779297, 4.914662837982178, 1.669861912727356, -1.1327983140945435]	[0.009206046350300312, 0.009072482585906982, 0.009042719379067421, 0.00898036640137434, 0.008951143361628056, 0.008949266746640205, 0.008912951685488224, 0.008903035894036293, 0.008911584503948689, 0.008899610489606857, 0.008876977488398552, 0.008842029608786106, 0.0088220639154315, 0.008808133192360401, 0.008797938004136086, 0.0087920892983675, 0.0087908199056983, 0.008799963630735874, 0.008805320598185062, 0.008812110871076584, 0.008822337724268436, 0.00883706659078598, 0.008856680244207382, 0.00887802429497242, 0.00888882577419281, 0.00887715257704258, 0.008828304708003998, 0.008772643283009529, 0.008740482851862907, 0.008724167011678219, 0.008715493604540825, 0.008710762485861778, 0.008708431385457516, 0.00870743952691555, 0.008707050234079361, 0.008706939406692982, 0.008707125671207905, 0.008707663975656033, 0.008708452805876732, 0.008709602989256382, 0.008711173199117184, 0.008713288232684135, 0.008716133423149586, 0.00872014183551073, 0.008725990541279316, 0.008735252544283867, 0.00875026360154152, 0.0087737450376153, 0.008806801401078701, 0.008846621960401535, 0.008888034150004387, 0.008912201039493084, 0.008917008526623249, 0.00890979915857315, 0.00888640247285366, 0.008844764903187752, 0.008800203911960125, 0.008764775469899178, 0.00874174851924181, 0.008727315813302994, 0.008718929253518581, 0.008714158087968826, 0.008711504749953747, 0.008710053749382496, 0.008709216490387917, 0.00870862603187561, 0.008708177134394646, 0.008707786910235882, 0.008707546629011631, 0.008707396686077118, 0.008707338012754917, 0.008707331493496895, 0.008707394823431969, 0.00870756059885025, 0.008707869797945023, 0.008708342909812927, 0.008708934299647808, 0.00870952382683754, 0.008709907531738281, 0.00870993547141552, 0.008709981106221676, 0.008709961548447609, 0.008709793910384178, 0.008709609508514404, 0.008709551766514778, 0.00870957039296627, 0.008709683082997799, 0.008709922432899475, 0.008710282854735851, 0.008710741996765137, 0.008711266331374645, 0.008711791597306728, 0.008712349459528923, 0.008712833747267723, 0.008713314309716225, 0.008713766001164913, 0.008713539689779282, 0.008714198134839535, 0.008715186268091202, 0.008717174641788006, 0.008718093857169151, 0.00871810782700777, 0.00871640257537365, 0.008715863339602947, 0.008713426068425179, 0.008711584843695164, 0.008710027672350407, 0.008708867244422436, 0.008708178997039795, 0.00870840810239315, 0.008710662834346294, 0.008720054291188717, 0.008769460953772068, 0.009065855294466019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-02-01-01-02-01.csv	calm	calm	[-2.5594325065612793, 4.290974140167236, -3.9144253730773926, -1.811370611190796, -2.3061647415161133, 1.2689536809921265, 1.730021595954895, 1.0846072435379028]	[0.002006005495786667, 0.0020059978123754263, 0.0020159881096333265, 0.0020432425662875175, 0.0021056439727544785, 0.002248062752187252, 0.0024950711522251368, 0.0028606653213500977, 0.0033430620096623898, 0.003920322749763727, 0.004544137977063656, 0.005086054559797049, 0.005675510969012976, 0.006274180021136999, 0.00692708371207118, 0.007403335068374872, 0.007742959074676037, 0.007952975109219551, 0.00808706320822239, 0.008188391104340553, 0.00829046405851841, 0.00841920543462038, 0.008583338931202888, 0.008794977329671383, 0.009080005809664726, 0.009356625378131866, 0.009633560664951801, 0.009866713546216488, 0.010027684271335602, 0.010104789398610592, 0.010110527276992798, 0.010049890726804733, 0.009919296018779278, 0.009776446036994457, 0.009645716287195683, 0.009548748843371868, 0.009483990259468555, 0.009442812763154507, 0.009562323801219463, 0.00981156900525093, 0.01017053984105587, 0.010588563978672028, 0.010995709337294102, 0.011354917660355568, 0.011665166355669498, 0.011911940760910511, 0.012121410109102726, 0.012250036001205444, 0.012273491360247135, 0.012210418470203876, 0.012084431014955044, 0.011916153132915497, 0.011741883121430874, 0.011553235352039337, 0.011369042098522186, 0.011163931339979172, 0.011072737164795399, 0.011029388755559921, 0.011198515072464943, 0.011619401164352894, 0.012117757461965084, 0.012592200189828873, 0.01289585791528225, 0.013029079884290695, 0.013034489005804062, 0.012995944358408451, 0.012883192859590054, 0.012764502316713333, 0.012606052681803703, 0.012450972571969032, 0.01227778010070324, 0.012065907008945942, 0.011805092915892601, 0.01159460749477148, 0.01154460571706295, 0.011728541925549507, 0.01191623043268919, 0.011936495080590248, 0.011772270314395428, 0.01163499429821968, 0.011602969840168953, 0.011683224700391293, 0.011885087937116623, 0.012145551852881908, 0.012167766690254211, 0.012070152908563614, 0.012017520144581795, 0.01214651856571436, 0.012264636345207691, 0.012250005267560482, 0.012120322324335575, 0.011766429990530014, 0.011051935143768787, 0.010139595717191696, 0.0092332623898983, 0.008375676348805428, 0.007455129642039537, 0.0067993043921887875, 0.006264073308557272, 0.005817259196192026, 0.0054684230126440525, 0.0052577657625079155, 0.005257220473140478, 0.005025096237659454, 0.0042678965255618095, 0.0035743603948503733, 0.0035209625493735075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-03-01-02-02-08.csv	happy	happy	[-5.481582164764404, 1.0438872575759888, -0.775546669960022, -0.3996039628982544, 8.06334114074707, -3.8491837978363037, -0.779941201210022, 0.9343128800392151]	[0.008519322611391544, 0.007304398808628321, 0.006437425035983324, 0.006278997287154198, 0.0066256108693778515, 0.007140268571674824, 0.007594089023768902, 0.007961481809616089, 0.00828417856246233, 0.008573050610721111, 0.008812171407043934, 0.00900411605834961, 0.009144596755504608, 0.009242396801710129, 0.009301449172198772, 0.009326047264039516, 0.009361241944134235, 0.009427374228835106, 0.009557071141898632, 0.009741030633449554, 0.009922470897436142, 0.010083234868943691, 0.010177629068493843, 0.01023141574114561, 0.01025793980807066, 0.01026578713208437, 0.010262011550366879, 0.010253540240228176, 0.010239207185804844, 0.010233113542199135, 0.010234701447188854, 0.010247547179460526, 0.010264567099511623, 0.010272467508912086, 0.010268504731357098, 0.010251335799694061, 0.010224939323961735, 0.01020094659179449, 0.010171936824917793, 0.01015942357480526, 0.010143766179680824, 0.01012774184346199, 0.010116302408277988, 0.010107721202075481, 0.010097788646817207, 0.010086288675665855, 0.010075101628899574, 0.01006307452917099, 0.01004950050264597, 0.010035277344286442, 0.010016430169343948, 0.009991565719246864, 0.009979591704905033, 0.009976627305150032, 0.009969674982130527, 0.00999451894313097, 0.010042493231594563, 0.010111341252923012, 0.010150279849767685, 0.010165605694055557, 0.01017491240054369, 0.010158220306038857, 0.010152996517717838, 0.010144826024770737, 0.010137578472495079, 0.010134982876479626, 0.010138219222426414, 0.010150182992219925, 0.010165601037442684, 0.010183143429458141, 0.010200658813118935, 0.010216286405920982, 0.010234309360384941, 0.010246146470308304, 0.01024928130209446, 0.0102505162358284, 0.01024926919490099, 0.01024680957198143, 0.01024470292031765, 0.010242648422718048, 0.010240370407700539, 0.010237365029752254, 0.010233405977487564, 0.010227657854557037, 0.010220538824796677, 0.010210438631474972, 0.010198062285780907, 0.010180854238569736, 0.010159041732549667, 0.010128958150744438, 0.010087460279464722, 0.010030330158770084, 0.009954351000487804, 0.009861108846962452, 0.009754138067364693, 0.009642806835472584, 0.00952490046620369, 0.00940158311277628, 0.009293866343796253, 0.009245037101209164, 0.009253136813640594, 0.008896141313016415, 0.005937397480010986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-07-02-01-02-08.csv	disgust	disgust	[2.1040868759155273, -3.213862895965576, 6.3822922706604, 0.15397995710372925, -2.089387893676758, -3.56085467338562, 0.8188035488128662, -0.323866069316864]	[0.002029281109571457, 0.0030185002833604813, 0.004029626026749611, 0.004707322455942631, 0.005233725067228079, 0.005845967214554548, 0.006645016372203827, 0.007515952922403812, 0.008236851543188095, 0.008696475066244602, 0.008943598717451096, 0.0090624475851655, 0.009133398532867432, 0.009175257757306099, 0.009197195991873741, 0.009204541333019733, 0.009206356480717659, 0.009195883758366108, 0.009180736728012562, 0.009164853021502495, 0.00915362499654293, 0.009146882221102715, 0.009150109253823757, 0.009154295548796654, 0.009158564731478691, 0.009161044843494892, 0.00916050560772419, 0.009165195748209953, 0.009174076840281487, 0.009187097661197186, 0.009202217683196068, 0.009220990352332592, 0.009238273836672306, 0.009249061346054077, 0.009253178723156452, 0.009253047406673431, 0.009252206422388554, 0.009250715374946594, 0.009248223155736923, 0.009243793785572052, 0.009236057288944721, 0.009226427413523197, 0.009213441051542759, 0.009199891239404678, 0.009191278368234634, 0.00918005034327507, 0.009168005548417568, 0.009159380570054054, 0.009153535589575768, 0.00914801750332117, 0.009138982743024826, 0.009133553132414818, 0.009128766134381294, 0.009125374257564545, 0.009122602641582489, 0.00912218913435936, 0.009122887626290321, 0.00912616029381752, 0.009131200611591339, 0.009138330817222595, 0.009148365817964077, 0.00915706716477871, 0.009163825772702694, 0.009169152937829494, 0.009171734564006329, 0.009172514081001282, 0.009171685203909874, 0.009168991819024086, 0.009164437651634216, 0.009159129112958908, 0.009155217558145523, 0.009152445010840893, 0.009150143712759018, 0.009149163961410522, 0.009149506688117981, 0.009148814715445042, 0.009152472019195557, 0.009158048778772354, 0.009169740602374077, 0.00918984692543745, 0.009215954691171646, 0.009240956045687199, 0.009259296581149101, 0.00926992204040289, 0.009275740943849087, 0.00927768275141716, 0.009278272278606892, 0.009279182180762291, 0.00928032211959362, 0.009281677193939686, 0.009283125400543213, 0.009284421801567078, 0.009285513311624527, 0.009286494925618172, 0.009287266992032528, 0.009287538938224316, 0.009286968968808651, 0.009285147301852703, 0.0092815812677145, 0.009275993332266808, 0.00927057210355997, 0.009262874722480774, 0.009250376373529434, 0.009229576215147972, 0.009192709811031818, 0.009138393215835094, 0.00907146092504263, 0.008993959985673428, 0.008902709931135178, 0.008799908682703972, 0.008688796311616898, 0.00854431465268135, 0.008316881954669952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-08-02-02-02-15.csv	surprise	surprise	[-4.647337436676025, 0.08947450667619705, -1.9302376508712769, 0.6255918145179749, 1.0829331874847412, -3.8890738487243652, 2.2003543376922607, 3.391540050506592]	[0.0027708630077540874, 0.0022599222138524055, 0.002048442605882883, 0.0019294683588668704, 0.0018458501435816288, 0.0017969170585274696, 0.0017810376593843102, 0.0018009209306910634, 0.0018713596509769559, 0.0020347617100924253, 0.0024124812334775925, 0.003147557144984603, 0.004322228487581015, 0.005782649386674166, 0.0072464970871806145, 0.008462917990982533, 0.009405826218426228, 0.010057737119495869, 0.010519844479858875, 0.010799508541822433, 0.010959376581013203, 0.01104414276778698, 0.011084276251494884, 0.01110932882875204, 0.011129150167107582, 0.011153044179081917, 0.011188116855919361, 0.01123839057981968, 0.011297401040792465, 0.011353690177202225, 0.011401569470763206, 0.01143772341310978, 0.011472231708467007, 0.011504987254738808, 0.011537108570337296, 0.011567972600460052, 0.011594777926802635, 0.011618087068200111, 0.01163112185895443, 0.011625967919826508, 0.011613141745328903, 0.01160131674259901, 0.011594941839575768, 0.011586444452404976, 0.0115670096129179, 0.011531366966664791, 0.011475352570414543, 0.011409814469516277, 0.011354546993970871, 0.011334736831486225, 0.011330658569931984, 0.011349319480359554, 0.011402678675949574, 0.011468004435300827, 0.011508258059620857, 0.011539136990904808, 0.011562908999621868, 0.011580205522477627, 0.011590424925088882, 0.011592642404139042, 0.011587998829782009, 0.011578605510294437, 0.011566435918211937, 0.011559967882931232, 0.011559528298676014, 0.011566654779016972, 0.011579190380871296, 0.011592048220336437, 0.011607281863689423, 0.011623517610132694, 0.011638825759291649, 0.011651146225631237, 0.0116588668897748, 0.011663959361612797, 0.011667248792946339, 0.01166949886828661, 0.011671294458210468, 0.011672764085233212, 0.011673851870000362, 0.01167475525289774, 0.011675989255309105, 0.011676114983856678, 0.011675216257572174, 0.011672791093587875, 0.011668830178678036, 0.011662234552204609, 0.011652979999780655, 0.011640561744570732, 0.011627305299043655, 0.011616336181759834, 0.01161132100969553, 0.011611176654696465, 0.011613007634878159, 0.011610699817538261, 0.011598631739616394, 0.01156602893024683, 0.011478260159492493, 0.01114559918642044, 0.00949533749371767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-07-01-01-02-04.csv	disgust	disgust	[1.1099426746368408, -3.262479782104492, 6.20039176940918, 0.16537639498710632, -1.7947088479995728, -3.689396381378174, 1.0630427598953247, 0.18983058631420135]	[0.0017429031431674957, 0.0020046234130859375, 0.002432818990200758, 0.003048962214961648, 0.003777876729145646, 0.0045287124812603, 0.005192089360207319, 0.005716867279261351, 0.006116572767496109, 0.006490555126219988, 0.00698501942679286, 0.007698720321059227, 0.008470393717288971, 0.009037439711391926, 0.009328742511570454, 0.009481791406869888, 0.009545112028717995, 0.009560074657201767, 0.00958842970430851, 0.009622268378734589, 0.009658358991146088, 0.009721829555928707, 0.009805038571357727, 0.00986883882433176, 0.009906988590955734, 0.009924693964421749, 0.009938533417880535, 0.00995416846126318, 0.009968913160264492, 0.009986642748117447, 0.010008436627686024, 0.01002408005297184, 0.010031654499471188, 0.010037505999207497, 0.01004177425056696, 0.01004620548337698, 0.010050976648926735, 0.010054306127130985, 0.010055750608444214, 0.010054659098386765, 0.010053442791104317, 0.010050603188574314, 0.010049785487353802, 0.010049717500805855, 0.010050123557448387, 0.01005083229392767, 0.010052031837403774, 0.01005585864186287, 0.010060020722448826, 0.01006276160478592, 0.010066543705761433, 0.010069260373711586, 0.010070046409964561, 0.01006916631013155, 0.010066290386021137, 0.010062052868306637, 0.010057508945465088, 0.010053523816168308, 0.01005068700760603, 0.01004776544868946, 0.010046543553471565, 0.010046894662082195, 0.01004668977111578, 0.010044541209936142, 0.010046916082501411, 0.010047952644526958, 0.010051441378891468, 0.010051623918116093, 0.010051128454506397, 0.010049771517515182, 0.01004763226956129, 0.010047725401818752, 0.010049325414001942, 0.010050861164927483, 0.010052871890366077, 0.010051156394183636, 0.010043399408459663, 0.010029015131294727, 0.009995756670832634, 0.009940248914062977, 0.009858748875558376, 0.009754992090165615, 0.00960442703217268, 0.009401213377714157, 0.009149238467216492, 0.00892010610550642, 0.008690999820828438, 0.008458057418465614, 0.008225632831454277, 0.008012456819415092, 0.007829726673662663, 0.007671442814171314, 0.007519231177866459, 0.007373972795903683, 0.007235788740217686, 0.0070985956117510796, 0.006955028045922518, 0.006801220588386059, 0.0066379364579916, 0.006457154173403978, 0.006246295757591724, 0.006018441170454025, 0.005804944317787886, 0.005613064393401146, 0.005507551599293947, 0.0054322793148458, 0.00544819375500083, 0.005509898532181978, 0.005642463453114033, 0.005808374844491482, 0.006018732208758593, 0.006248096004128456, 0.006560784764587879, 0.006996056530624628, 0.007543096784502268, 0.0080831628292799, 0.008413711562752724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-08-01-02-01-17.csv	surprise	surprise	[0.6496134400367737, -2.8647773265838623, -0.9873605370521545, 2.4622013568878174, -3.4729819297790527, -3.3443233966827393, 1.4731628894805908, 3.3991076946258545]	[0.0036494468804448843, 0.004928807262331247, 0.00795493833720684, 0.011819166131317616, 0.014808116480708122, 0.016519982367753983, 0.01737791858613491, 0.017803478986024857, 0.018025966361165047, 0.01816624402999878, 0.01827158033847809, 0.01836717315018177, 0.018455687910318375, 0.018525077030062675, 0.018561987206339836, 0.018576696515083313, 0.01858295314013958, 0.018586117774248123, 0.018587857484817505, 0.01858900673687458, 0.018589889630675316, 0.01859057880938053, 0.018591051921248436, 0.018591368570923805, 0.018591493368148804, 0.018591251224279404, 0.018590549007058144, 0.0185895673930645, 0.018588664010167122, 0.018588246777653694, 0.01858888752758503, 0.018590232357382774, 0.01859186962246895, 0.018593059852719307, 0.01859361305832863, 0.01859399303793907, 0.018594149500131607, 0.018594171851873398, 0.018594050779938698, 0.018593916669487953, 0.018593717366456985, 0.01859334483742714, 0.01859235391020775, 0.01858920231461525, 0.01857481710612774, 0.01849551871418953, 0.01805213838815689, 0.016176508739590645, 0.011824938468635082, 0.007337006274610758, 0.005112225189805031, 0.004041537642478943, 0.003545381361618638, 0.003344957483932376, 0.003391420003026724, 0.0036001100670546293, 0.003931951709091663, 0.004251370672136545, 0.0043882583267986774, 0.0041115679778158665, 0.0037048275116831064, 0.003342208918184042, 0.0031085535883903503, 0.0030340792145580053, 0.002940132049843669, 0.0027853758074343204, 0.002702539786696434, 0.0026634386740624905, 0.002640735823661089, 0.0026203386951237917, 0.0026006291154772043, 0.00258453655987978, 0.0025749807246029377, 0.002568974159657955, 0.0025660626124590635, 0.0025626053102314472, 0.0025593177415430546, 0.0025556632317602634, 0.0025517046451568604, 0.0025471479166299105, 0.0025428098160773516, 0.0025389313232153654, 0.0025358342099934816, 0.0025334255769848824, 0.002531797392293811, 0.002530808560550213, 0.002530486322939396, 0.00253096129745245, 0.0025323207955807447, 0.002534879371523857, 0.0025387366767972708, 0.0025443043559789658, 0.002551593352109194, 0.0025599910877645016, 0.002569005126133561, 0.0025788662023842335, 0.002593617420643568, 0.002628826070576906, 0.002796475775539875, 0.00354543118737638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
