tag	y	y_hat	posteriors	attentions
01-01-05-01-02-02-08.csv	angry	angry	[6.2647013664245605, -2.4273898601531982, 0.8865585923194885, 0.8469415307044983, -2.833350896835327, -1.913540005683899, -1.1700067520141602, 1.6562139987945557]	[0.0031162803061306477, 0.0030725435353815556, 0.0030597432050853968, 0.003055547596886754, 0.003054266795516014, 0.0030542269814759493, 0.0030552514363080263, 0.0030577750876545906, 0.0030624903738498688, 0.0030714734457433224, 0.0030885746236890554, 0.003117891727015376, 0.0031587528064846992, 0.003205009736120701, 0.0032564473804086447, 0.003333891974762082, 0.003507015062496066, 0.004064804408699274, 0.005972337909042835, 0.010449016466736794, 0.01587660051882267, 0.020083365961909294, 0.02166101336479187, 0.022061513736844063, 0.02216191217303276, 0.022173142060637474, 0.02215130440890789, 0.022117583081126213, 0.022071978077292442, 0.022012606263160706, 0.021934794262051582, 0.02183186449110508, 0.021699313074350357, 0.021549027413129807, 0.02139856293797493, 0.021285759285092354, 0.021221356466412544, 0.02119315043091774, 0.021192191168665886, 0.02120640128850937, 0.02124614641070366, 0.02130323089659214, 0.021376466378569603, 0.021460194140672684, 0.021516095846891403, 0.021514829248189926, 0.021437976509332657, 0.021163396537303925, 0.020228786394000053, 0.018434258177876472, 0.016596082597970963, 0.014875756576657295, 0.013650679960846901, 0.013431373052299023, 0.013659401796758175, 0.013607046566903591, 0.01316154282540083, 0.01272174809128046, 0.011825120076537132, 0.010503562167286873, 0.008553387597203255, 0.006455543451011181, 0.004774449858814478, 0.003836964489892125, 0.00338226486928761, 0.0031930007971823215, 0.0031147096306085587, 0.0030834756325930357, 0.0030718008056282997, 0.003067165147513151, 0.0030643190257251263, 0.0030616777949035168, 0.0030589948873966932, 0.0030565380584448576, 0.003054701955989003, 0.0030536032281816006, 0.003052934305742383, 0.00305248168297112, 0.003052159445360303, 0.003051943378522992, 0.0030518141575157642, 0.0030517028644680977, 0.00305160298012197, 0.003051494713872671, 0.0030513666570186615, 0.0030512548983097076, 0.0030511836521327496, 0.0030511494260281324, 0.0030511373188346624, 0.003051128936931491, 0.003051112638786435, 0.0030510947108268738, 0.0030510914511978626, 0.0030511009972542524, 0.0030511189252138138, 0.003051136154681444, 0.003051153849810362, 0.003051171312108636, 0.003051202977076173, 0.003051271429285407, 0.0030514230020344257, 0.0030517801642417908, 0.003052879823371768, 0.0030564044136554003, 0.003066224278882146, 0.00308597250841558, 0.003107434371486306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-08-02-01-01-04.csv	surprise	surprise	[0.8714469075202942, -1.3825334310531616, -2.256103754043579, 2.2520365715026855, -3.828373908996582, -1.872148871421814, 3.177973985671997, 3.7798922061920166]	[0.00898742862045765, 0.00902737956494093, 0.00904102437198162, 0.009030697867274284, 0.009047799743711948, 0.009135590866208076, 0.009321519173681736, 0.00964774377644062, 0.010149938054382801, 0.010795474983751774, 0.011401948519051075, 0.011733019724488258, 0.011712904088199139, 0.01136104203760624, 0.010868262499570847, 0.010408290661871433, 0.010100805200636387, 0.009941278956830502, 0.009782025590538979, 0.009584189392626286, 0.009451485238969326, 0.00934587325900793, 0.009257638826966286, 0.009179379791021347, 0.0091056814417243, 0.009045698679983616, 0.009007086977362633, 0.008982626721262932, 0.008965651504695415, 0.008959666825830936, 0.008962740190327168, 0.008972885087132454, 0.00898504164069891, 0.008980800397694111, 0.008963524363934994, 0.008945995010435581, 0.008927515707910061, 0.008910251781344414, 0.008897622115910053, 0.008890049532055855, 0.008886580355465412, 0.008874906226992607, 0.008859485387802124, 0.008849071338772774, 0.0088428920134902, 0.008838696405291557, 0.008835257962346077, 0.00883272010833025, 0.008830830454826355, 0.008829447440803051, 0.008828586898744106, 0.00882812961935997, 0.008827731013298035, 0.008827414363622665, 0.008827258832752705, 0.008827214129269123, 0.008827270939946175, 0.008827470242977142, 0.008827690035104752, 0.008827784098684788, 0.008827626705169678, 0.00882725603878498, 0.00882699340581894, 0.008826922625303268, 0.008826917968690395, 0.008826922625303268, 0.008826926350593567, 0.008826926350593567, 0.008826921693980694, 0.008826913312077522, 0.008826899342238903, 0.008826889097690582, 0.008826866745948792, 0.008826843462884426, 0.00882682390511036, 0.00882682017982006, 0.008826842531561852, 0.008826903998851776, 0.008827037177979946, 0.008827284909784794, 0.008827609941363335, 0.00882787723094225, 0.008828027173876762, 0.008828077465295792, 0.008828037418425083, 0.008827941492199898, 0.008827811107039452, 0.008827676996588707, 0.008827487006783485, 0.008827295154333115, 0.008827128447592258, 0.008826996199786663, 0.008826899342238903, 0.008826836943626404, 0.008826792240142822, 0.008826805278658867, 0.008826864883303642, 0.008826951496303082, 0.008827026933431625, 0.008827080018818378, 0.008827111683785915, 0.008827163837850094, 0.008827270939946175, 0.008827471174299717, 0.008827835321426392, 0.0088285431265831, 0.00883010309189558, 0.008833952248096466, 0.008843783289194107, 0.008868025615811348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-03-02-01-02-13.csv	happy	happy	[-3.093339681625366, -0.5584224462509155, 0.2140997052192688, 2.0791759490966797, 5.46644401550293, -4.664373397827148, -1.6823413372039795, 2.2523975372314453]	[0.00905864778906107, 0.007414543069899082, 0.00709158182144165, 0.007847078144550323, 0.008639310486614704, 0.009171797893941402, 0.009600920602679253, 0.010140699334442616, 0.010816937312483788, 0.01132645271718502, 0.01164817065000534, 0.011895931325852871, 0.012128837406635284, 0.012377530336380005, 0.012644833885133266, 0.012918030843138695, 0.01315397396683693, 0.013324622064828873, 0.013433082029223442, 0.0134977912530303, 0.013535268604755402, 0.013557334430515766, 0.01357086282223463, 0.01357878278940916, 0.013580840080976486, 0.013580729253590107, 0.013567759655416012, 0.013539480045437813, 0.013496131636202335, 0.013415555469691753, 0.01328105479478836, 0.013041994534432888, 0.012647134251892567, 0.012132051400840282, 0.011470599099993706, 0.010443400591611862, 0.00893555860966444, 0.007044985890388489, 0.00564564997330308, 0.004911932162940502, 0.004580508917570114, 0.00449182465672493, 0.004522143863141537, 0.004558898508548737, 0.0043954504653811455, 0.0042304047383368015, 0.00409771129488945, 0.003953271079808474, 0.0038298682775348425, 0.0037879624869674444, 0.0038287793286144733, 0.003992901183664799, 0.004244989715516567, 0.004596837796270847, 0.005048786289989948, 0.005619678646326065, 0.006247235927730799, 0.006804661359637976, 0.007284997496753931, 0.007498894352465868, 0.007552932482212782, 0.007520519196987152, 0.007424588780850172, 0.007274423725903034, 0.007167796604335308, 0.007053235545754433, 0.007037319242954254, 0.007085870020091534, 0.007119788322597742, 0.0072519127279520035, 0.007401326671242714, 0.007532041519880295, 0.007577481679618359, 0.007632810156792402, 0.007766906172037125, 0.007996267639100552, 0.008239040151238441, 0.008496304973959923, 0.008779645897448063, 0.009105653502047062, 0.009452763944864273, 0.009838339872658253, 0.01025442499667406, 0.01065739430487156, 0.011019994504749775, 0.011327040381729603, 0.011566706001758575, 0.011773841455578804, 0.011927139014005661, 0.012037021107971668, 0.012119544669985771, 0.01215690653771162, 0.012172290123999119, 0.012169156223535538, 0.012146125547587872, 0.012126205489039421, 0.012087317183613777, 0.012019888497889042, 0.011910248547792435, 0.011743324808776379, 0.011490046977996826, 0.01107378862798214, 0.01041011419147253, 0.009404831565916538, 0.008179610595107079, 0.0068415808491408825, 0.005095986183732748, 0.0032588220201432705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-06-01-01-01-20.csv	fear	fear	[-0.8574437499046326, -1.808449387550354, -2.5797159671783447, 4.722450256347656, -3.203526735305786, -1.260454535484314, 2.3369503021240234, 2.921708345413208]	[0.008781645447015762, 0.00877077504992485, 0.008767761290073395, 0.008766895160079002, 0.008766607381403446, 0.008766504004597664, 0.00876646675169468, 0.008766461163759232, 0.00876646675169468, 0.008766481652855873, 0.008766507729887962, 0.00876654777675867, 0.00876660831272602, 0.008766690269112587, 0.008766800165176392, 0.008766928687691689, 0.008767061866819859, 0.008767170831561089, 0.008767272345721722, 0.008767398074269295, 0.008767607621848583, 0.008767902851104736, 0.008768267929553986, 0.008768638595938683, 0.008769029751420021, 0.008769379928708076, 0.008769715204834938, 0.008770070038735867, 0.00877042394131422, 0.008770913816988468, 0.008771570399403572, 0.008772488683462143, 0.008773810230195522, 0.00877553690224886, 0.008777550421655178, 0.008779498748481274, 0.008781869895756245, 0.008784501813352108, 0.008787010796368122, 0.008788472972810268, 0.008787871338427067, 0.008786327205598354, 0.008782809600234032, 0.008779168128967285, 0.00877627357840538, 0.008774182759225368, 0.008773013018071651, 0.008772648870944977, 0.008772922679781914, 0.00877335388213396, 0.00877368450164795, 0.008774248883128166, 0.0087750144302845, 0.008776235394179821, 0.008778095245361328, 0.008779876865446568, 0.00878126360476017, 0.008781736716628075, 0.00878131203353405, 0.00878037791699171, 0.008779291063547134, 0.008777480572462082, 0.008775691501796246, 0.008773733861744404, 0.0087714409455657, 0.00876964908093214, 0.00876851100474596, 0.008768072351813316, 0.00876784697175026, 0.008767717517912388, 0.008767606690526009, 0.00876744743436575, 0.00876733846962452, 0.008767269551753998, 0.008767173625528812, 0.008767032995820045, 0.008766925893723965, 0.008766870945692062, 0.00876686442643404, 0.00876689050346613, 0.008766928687691689, 0.008766965009272099, 0.008767022751271725, 0.008767079561948776, 0.00876712892204523, 0.008767160587012768, 0.00876717921346426, 0.00876719132065773, 0.008767192251980305, 0.008767170831561089, 0.008767147548496723, 0.008767127059400082, 0.008767111226916313, 0.00876706000417471, 0.008767025545239449, 0.008766996674239635, 0.008766982704401016, 0.008766990154981613, 0.008767039515078068, 0.008767160587012768, 0.008767375722527504, 0.008767683058977127, 0.008767913095653057, 0.008768091909587383, 0.008768364787101746, 0.008768657222390175, 0.008768994361162186, 0.00876952987164259, 0.008770364336669445, 0.008772134780883789, 0.008775829337537289, 0.008783400058746338, 0.008798133581876755, 0.008821187540888786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-03-02-02-02-17.csv	happy	happy	[-3.6799252033233643, 2.37861704826355, -0.9100630879402161, -0.6757919192314148, 6.801143646240234, -2.87157940864563, -2.2733192443847656, 0.3368644118309021]	[0.009110908955335617, 0.007838468998670578, 0.005943750962615013, 0.004556488711386919, 0.0037100142799317837, 0.003242389066144824, 0.003183262888342142, 0.0035181832499802113, 0.004447453655302525, 0.006140654906630516, 0.008183525875210762, 0.009788881056010723, 0.010707596316933632, 0.01122526079416275, 0.011530280113220215, 0.011728977784514427, 0.011858504265546799, 0.011969604529440403, 0.012156223878264427, 0.012365327216684818, 0.012567207217216492, 0.012711819261312485, 0.012793405912816525, 0.01277119480073452, 0.012791164219379425, 0.012857931666076183, 0.012981587089598179, 0.013132676482200623, 0.013271603733301163, 0.013400601223111153, 0.013456354849040508, 0.013488133437931538, 0.013498860411345959, 0.013493729755282402, 0.013478204607963562, 0.013467544689774513, 0.013463489711284637, 0.013479603454470634, 0.013504094444215298, 0.013514875434339046, 0.013521806336939335, 0.01352899894118309, 0.013538705185055733, 0.013556189835071564, 0.013565296307206154, 0.01357187144458294, 0.013582779094576836, 0.013590001501142979, 0.013597209937870502, 0.013604233041405678, 0.013610880821943283, 0.013618175871670246, 0.013625793159008026, 0.013630416244268417, 0.013624033890664577, 0.013619018718600273, 0.01362225878983736, 0.013635233975946903, 0.013652672059834003, 0.01366912666708231, 0.013691570609807968, 0.013704020529985428, 0.013689600862562656, 0.013663392513990402, 0.01364012062549591, 0.013610824011266232, 0.013600875623524189, 0.013584942556917667, 0.013567096553742886, 0.013497251085937023, 0.013323835097253323, 0.013026339001953602, 0.012592850252985954, 0.012072172947227955, 0.011446114629507065, 0.010625140741467476, 0.009560400620102882, 0.007953514344990253, 0.005775227211415768, 0.003834750968962908, 0.0028624061960726976, 0.0024017123505473137, 0.0021834259387105703, 0.0020691510289907455, 0.002002044813707471, 0.0019574204925447702, 0.001925918972119689, 0.001904407748952508, 0.0018915592227131128, 0.0018846371676772833, 0.0018810892943292856, 0.0018791361944749951, 0.0018780338577926159, 0.0018773662159219384, 0.0018769289599731565, 0.0018766206922009587, 0.001876399153843522, 0.0018762581748887897, 0.0018761532846838236, 0.001876056077890098, 0.0018759509548544884, 0.0018758272053673863, 0.0018756965873762965, 0.0018755273194983602, 0.0018753118347376585, 0.001875139307230711, 0.0018749989103525877, 0.0018749224254861474, 0.0018749323207885027, 0.0018751067109405994, 0.0018757134675979614, 0.0018774440977722406, 0.0018820915138348937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-07-01-02-02-22.csv	disgust	disgust	[3.7752139568328857, -2.291133403778076, 6.182456016540527, -0.1344863772392273, -1.6471436023712158, -4.697177886962891, -1.8478740453720093, 0.08969837427139282]	[0.0018288380233570933, 0.0017622887389734387, 0.0017409668071195483, 0.0017366551328450441, 0.0017378655029460788, 0.0017435112968087196, 0.001753849210217595, 0.0017679274315014482, 0.0017894045449793339, 0.0018291459418833256, 0.0019139990909025073, 0.0021049468778073788, 0.0025292690843343735, 0.0034481603652238846, 0.004906370770186186, 0.00677443714812398, 0.008166329003870487, 0.009076162241399288, 0.009895339608192444, 0.010799979791045189, 0.011773071251809597, 0.012310856953263283, 0.012509776279330254, 0.012550979852676392, 0.012554159387946129, 0.012536401860415936, 0.01251945085823536, 0.012520693242549896, 0.012527849525213242, 0.01254612859338522, 0.01256380882114172, 0.012572293169796467, 0.012576969340443611, 0.012581483460962772, 0.012584689073264599, 0.012590092606842518, 0.012595205567777157, 0.012601097114384174, 0.0126030957326293, 0.012596949003636837, 0.012589534744620323, 0.012578689493238926, 0.012565446086227894, 0.012552104890346527, 0.012539094313979149, 0.012527566403150558, 0.012519536539912224, 0.012503517791628838, 0.012491301633417606, 0.012475302442908287, 0.012459042482078075, 0.012454928830265999, 0.012457900680601597, 0.012467163614928722, 0.012481048703193665, 0.012502443045377731, 0.01250998955219984, 0.012507954612374306, 0.012495654635131359, 0.012493021786212921, 0.012500985525548458, 0.012518512085080147, 0.012539033778011799, 0.012563431635499, 0.012589474208652973, 0.012613169848918915, 0.012632577680051327, 0.012641391716897488, 0.012643041089177132, 0.012640069238841534, 0.012633084319531918, 0.012621640227735043, 0.012602406553924084, 0.012570956721901894, 0.012526817619800568, 0.012466181069612503, 0.01236005686223507, 0.012135322205722332, 0.011723917908966541, 0.011348064988851547, 0.011143319308757782, 0.010946366935968399, 0.01062790397554636, 0.010244139470160007, 0.009927609004080296, 0.00970304012298584, 0.009762056171894073, 0.009807758964598179, 0.009633739478886127, 0.009273141622543335, 0.008729532361030579, 0.007577517069876194, 0.0053952839225530624, 0.0034726697485893965, 0.0026984207797795534, 0.002432109322398901, 0.0022967953700572252, 0.0022042705677449703, 0.00213320623151958, 0.0020789739210158587, 0.002036924008280039, 0.002003893256187439, 0.001975641120225191, 0.001953588565811515, 0.0019333468517288566, 0.0019230437465012074, 0.001921512302942574, 0.001930117141455412, 0.0019530585268512368, 0.0019996764604002237, 0.002091555157676339, 0.002269595628604293, 0.0025807542260736227, 0.0030019429977983236, 0.0037756359670311213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-04-02-02-02-10.csv	sad	sad	[-0.6620746850967407, -1.3560614585876465, -3.285956621170044, 2.8487350940704346, -3.661287784576416, -2.123250961303711, 4.637183666229248, 4.539154529571533]	[0.009177318774163723, 0.009161446243524551, 0.00915549136698246, 0.009153163060545921, 0.00915228109806776, 0.009151889942586422, 0.009151714853942394, 0.00915165152400732, 0.009151678532361984, 0.009151797741651535, 0.009151961654424667, 0.009152170270681381, 0.009152446873486042, 0.009152848273515701, 0.009153489954769611, 0.00915447622537613, 0.009155826643109322, 0.009157489985227585, 0.009159402921795845, 0.009161615744233131, 0.009164489805698395, 0.009168877266347408, 0.00917662400752306, 0.009191451594233513, 0.009221430867910385, 0.009266754612326622, 0.009318518452346325, 0.00935354270040989, 0.009375409223139286, 0.009393574669957161, 0.009440552443265915, 0.009522020816802979, 0.009644657373428345, 0.009782962501049042, 0.00989173911511898, 0.009956642054021358, 0.010002769529819489, 0.010093155317008495, 0.010220789350569248, 0.010331387631595135, 0.01033549290150404, 0.01026778481900692, 0.010150870308279991, 0.010081683285534382, 0.010050099343061447, 0.010029307566583157, 0.009964626282453537, 0.009882587008178234, 0.009799371473491192, 0.00973572302609682, 0.009688859805464745, 0.009649911895394325, 0.009610794484615326, 0.009563037194311619, 0.009496665559709072, 0.00941926334053278, 0.009348105639219284, 0.009288579225540161, 0.009245018474757671, 0.009214050136506557, 0.009192973375320435, 0.009178324602544308, 0.009167652577161789, 0.0091604208573699, 0.009156199172139168, 0.009154184721410275, 0.009153200313448906, 0.009152684360742569, 0.009152375161647797, 0.009152175858616829, 0.009152035228908062, 0.009151937440037727, 0.009151862002909184, 0.00915180891752243, 0.009151765145361423, 0.009151745587587357, 0.009151718579232693, 0.009151684120297432, 0.009151649661362171, 0.009151621721684933, 0.009151598438620567, 0.009151582606136799, 0.009151576086878777, 0.009151553735136986, 0.009151509031653404, 0.009151406586170197, 0.009151260368525982, 0.009151124395430088, 0.009151030331850052, 0.009150972589850426, 0.009150940924882889, 0.00915092695504427, 0.00915093719959259, 0.009150964207947254, 0.009151014499366283, 0.00915110856294632, 0.009151291102170944, 0.00915167573839426, 0.009152427315711975, 0.009153532795608044, 0.00915482360869646, 0.00915649812668562, 0.00915949884802103, 0.009165509603917599, 0.009182505309581757, 0.009228557348251343, 0.00933679286390543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-04-02-01-02-06.csv	sad	sad	[-0.7147837281227112, -2.4667506217956543, 1.4782865047454834, 2.110302448272705, -3.0615038871765137, -4.814356327056885, 6.100243091583252, 0.8340228199958801]	[0.004126349929720163, 0.004146928898990154, 0.0043021636083722115, 0.004496723413467407, 0.004630837123841047, 0.004612533375620842, 0.004527404438704252, 0.004413288086652756, 0.00427867891266942, 0.004177656956017017, 0.004103167913854122, 0.004050897900015116, 0.00401619728654623, 0.003996067680418491, 0.003977628890424967, 0.003962148912250996, 0.003950160928070545, 0.003940477967262268, 0.0039331247098743916, 0.003927839454263449, 0.003924091812223196, 0.003922879230231047, 0.003921926952898502, 0.003922125790268183, 0.0039228112436831, 0.003924028482288122, 0.00392531231045723, 0.003926292527467012, 0.003926647361367941, 0.003925700671970844, 0.003923499025404453, 0.00392100540921092, 0.00391854764893651, 0.0039164843037724495, 0.003913811407983303, 0.003909853287041187, 0.003905683057382703, 0.0039032725617289543, 0.00390232028439641, 0.003902458120137453, 0.0039038199465721846, 0.0039065987803041935, 0.003910448402166367, 0.003914466127753258, 0.003917858935892582, 0.003920308779925108, 0.003920708782970905, 0.003919355571269989, 0.003916825633496046, 0.003914650529623032, 0.003913050051778555, 0.003912266343832016, 0.0039120884612202644, 0.003912277985364199, 0.003912635613232851, 0.003912611864507198, 0.003912744112312794, 0.003912550862878561, 0.003912396263331175, 0.003912271466106176, 0.003912122920155525, 0.00391199579462409, 0.003911898471415043, 0.003911766689270735, 0.00391171732917428, 0.0039116512052714825, 0.0039108628407120705, 0.003909180406481028, 0.003909009508788586, 0.003909184131771326, 0.003909350372850895, 0.003909708000719547, 0.00390987191349268, 0.0039115650579333305, 0.00391469057649374, 0.003918250557035208, 0.00392197584733367, 0.003926577977836132, 0.0039331866428256035, 0.003943921532481909, 0.003960982896387577, 0.0039858026430010796, 0.004017112776637077, 0.004058587830513716, 0.004109229426831007, 0.004209696780890226, 0.004491750616580248, 0.005295391194522381, 0.006542385555803776, 0.0075390031561255455, 0.008261560462415218, 0.009113568812608719, 0.010176722891628742, 0.011498684994876385, 0.012877168133854866, 0.014288929291069508, 0.015708476305007935, 0.017126837745308876, 0.018343744799494743, 0.019444257020950317, 0.02029518224298954, 0.020940037444233894, 0.021404949948191643, 0.021770713850855827, 0.022065097466111183, 0.02228252962231636, 0.02250407263636589, 0.022635366767644882, 0.022614147514104843, 0.022332007065415382, 0.021928273141384125, 0.021694615483283997, 0.02165360376238823, 0.02186097763478756, 0.022421792149543762, 0.022914376109838486, 0.022909395396709442, 0.022512851282954216, 0.022318990901112556, 0.023381780833005905, 0.02614365518093109, 0.027858221903443336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-08-01-02-01-13.csv	surprise	surprise	[0.8795211315155029, -1.3302565813064575, -0.2685689330101013, 2.940053939819336, -1.3173296451568604, -4.096414566040039, -1.1762499809265137, 4.993476867675781]	[0.009721163660287857, 0.009711995720863342, 0.009709487669169903, 0.009708653204143047, 0.009708364494144917, 0.00970827229321003, 0.009708274155855179, 0.009708339348435402, 0.009708450175821781, 0.009708602912724018, 0.009708787314593792, 0.009708979167044163, 0.009709135629236698, 0.00970921665430069, 0.009709223173558712, 0.009709278121590614, 0.009709433652460575, 0.009709740057587624, 0.009710319340229034, 0.009711267426609993, 0.009712619706988335, 0.009714026935398579, 0.009715156629681587, 0.0097160330042243, 0.009716819040477276, 0.009717647917568684, 0.009718960151076317, 0.009720896370708942, 0.009723231196403503, 0.009727337397634983, 0.009733667597174644, 0.009742295369505882, 0.009749909862875938, 0.0097543615847826, 0.009754858911037445, 0.009752043522894382, 0.009751495905220509, 0.00975244864821434, 0.009755278006196022, 0.009760504588484764, 0.009768174029886723, 0.009778651408851147, 0.009786023758351803, 0.009789855219423771, 0.00979110598564148, 0.009786471724510193, 0.009781427681446075, 0.00977845024317503, 0.009775962680578232, 0.009772924706339836, 0.009773030877113342, 0.00977315753698349, 0.00977582111954689, 0.009778766892850399, 0.009785419330000877, 0.009794039651751518, 0.009804956614971161, 0.00981786847114563, 0.009832530282437801, 0.009853871539235115, 0.00988148245960474, 0.009906482882797718, 0.00992446020245552, 0.009933575056493282, 0.009932775050401688, 0.009926940314471722, 0.00991600938141346, 0.009901298210024834, 0.009885977022349834, 0.009871645830571651, 0.009866652078926563, 0.009866544045507908, 0.009875458665192127, 0.009897222742438316, 0.009933529421687126, 0.00997068453580141, 0.00999597366899252, 0.010006649419665337, 0.010008872486650944, 0.010002919472754002, 0.009994630701839924, 0.009985635988414288, 0.009984469972550869, 0.009992526844143867, 0.010016459971666336, 0.010070419870316982, 0.010180950164794922, 0.010404088534414768, 0.010856375098228455, 0.011993632651865482, 0.015311416238546371, 0.023100340738892555, 0.0332966223359108, 0.04162224009633064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
01-01-03-01-02-01-17.csv	happy	happy	[-3.528484344482422, 1.5907009840011597, -1.7604657411575317, 2.1810789108276367, 3.514127254486084, -4.049135208129883, -0.7107219099998474, 2.3647255897521973]	[0.008910968899726868, 0.008276446722447872, 0.008041517809033394, 0.00794843677431345, 0.007909024134278297, 0.007890025153756142, 0.007879345677793026, 0.00787284504622221, 0.007869421504437923, 0.007868423126637936, 0.007868646644055843, 0.007869686931371689, 0.007871526293456554, 0.007873930968344212, 0.007876708172261715, 0.007879875600337982, 0.00788369681686163, 0.007887734100222588, 0.007892841473221779, 0.007898387499153614, 0.007901753298938274, 0.007901259697973728, 0.007899305783212185, 0.007898311130702496, 0.0078956363722682, 0.007892095483839512, 0.007888814434409142, 0.00788669753819704, 0.007888613268733025, 0.00789455883204937, 0.007903068326413631, 0.007917802780866623, 0.00795524287968874, 0.00804231408983469, 0.008182095363736153, 0.0082846162840724, 0.008326415903866291, 0.008451027795672417, 0.008757839910686016, 0.009341257624328136, 0.01028259564191103, 0.011542193591594696, 0.012952841818332672, 0.014396831393241882, 0.015143252909183502, 0.01537218876183033, 0.01498495414853096, 0.014419621787965298, 0.01422570925205946, 0.014586290344595909, 0.015685515478253365, 0.016596021130681038, 0.01626112125813961, 0.015829356387257576, 0.01581367291510105, 0.0159169789403677, 0.015760432928800583, 0.015646548941731453, 0.015231659635901451, 0.014732680283486843, 0.014218650758266449, 0.013697203248739243, 0.01320676039904356, 0.01277107186615467, 0.012380048632621765, 0.01201600767672062, 0.011577034369111061, 0.010798215866088867, 0.010054596699774265, 0.009386568330228329, 0.008841763250529766, 0.008472132496535778, 0.008287282660603523, 0.008195759728550911, 0.00814899057149887, 0.008102314546704292, 0.008037509396672249, 0.007970543578267097, 0.007922494783997536, 0.007893861271440983, 0.007877481169998646, 0.007868494838476181, 0.007863336242735386, 0.007860803976655006, 0.007859311997890472, 0.007858519442379475, 0.007857888005673885, 0.007857582531869411, 0.007857447490096092, 0.00785786285996437, 0.007858691737055779, 0.007859614677727222, 0.007860164158046246, 0.007860311307013035, 0.007860281504690647, 0.00786020327359438, 0.007860095240175724, 0.007859972305595875, 0.007860145531594753, 0.007862898521125317, 0.007876933552324772, 0.007942218333482742, 0.008222261443734169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
