AU01_r;AU02_r;AU04_r;AU05_r;AU06_r;AU07_r;AU09_r;AU10_r;AU12_r;AU14_r;AU15_r;AU17_r;AU20_r;AU23_r;AU25_r;AU26_r;AU45_r;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c;speech;name;path;index
0.32464;0.18968000000000002;0.32504000000000005;0.22096;0.03208;0.15648000000000004;0.23128;0.39264;0.3552;0.8112800000000001;0.19440000000000004;0.54504;0.08752000000000001;0.10719999999999999;1.53576;0.40208;0.5539200000000001;0.216;0.208;0.104;0.256;0.0;0.0;0.264;0.232;0.032;0.544;0.064;0.24;0.08;0.08;0.488;0.488;0.0;0.168;0.56;01-01-05-01-01-02-18;01-01-05-01-01-02-18;0
0.2723853211009174;0.14357798165137617;0.0;0.0281651376146789;0.996605504587156;1.3937614678899082;0.043486238532110096;0.4103669724770643;1.2120183486238532;0.9238532110091745;0.18137614678899083;0.6512844036697248;0.10724770642201835;0.3388073394495412;0.35605504587155967;0.4502752293577981;0.223394495412844;0.3669724770642202;0.28440366972477066;0.0;0.5229357798165137;0.6055045871559633;0.963302752293578;0.13761467889908258;0.8899082568807339;1.0;0.926605504587156;0.08256880733944955;0.26605504587155965;0.0;0.11009174311926606;0.22018348623853212;0.03669724770642202;0.0;0.12844036697247707;0.48623853211009177;01-01-02-01-01-01-19;01-01-02-01-01-01-19;0
0.8562376237623763;0.3099009900990099;0.2871287128712871;0.0805940594059406;0.025445544554455447;0.6033663366336635;0.05188118811881187;0.27306930693069303;0.3824752475247526;0.007029702970297031;0.1350495049504951;0.46257425742574254;0.11564356435643564;0.09554455445544555;0.6855445544554455;0.4553465346534654;0.22574257425742575;0.37623762376237624;0.33663366336633666;0.6732673267326733;0.801980198019802;0.04950495049504951;0.8415841584158416;0.0;0.0891089108910891;0.24752475247524752;0.0;0.1188118811881188;0.10891089108910891;0.07920792079207921;0.0;0.39603960396039606;0.27722772277227725;0.0;0.297029702970297;0.7821782178217822;01-01-06-01-01-01-12;01-01-06-01-01-01-12;0
0.29982142857142857;0.055;0.0;0.037678571428571436;0.0;0.289375;0.030446428571428572;0.00026785714285714287;0.47732142857142856;0.155;0.13535714285714287;0.6659821428571429;0.08633928571428572;0.22276785714285716;0.8602678571428571;0.7839285714285714;0.1845535714285714;0.3392857142857143;0.3482142857142857;0.0;0.25;0.0;0.0;0.0;0.03571428571428571;0.5535714285714286;0.29464285714285715;0.4017857142857143;0.25892857142857145;0.008928571428571428;0.24107142857142858;0.36607142857142855;0.24107142857142858;0.0;0.10714285714285714;0.75;01-01-02-02-01-01-10;01-01-02-02-01-01-10;0
0.175625;0.05928571428571429;0.0;0.04089285714285714;0.0;0.1355357142857143;0.03080357142857143;0.0;0.14794642857142856;0.007232142857142858;0.191875;0.8989285714285715;0.08732142857142856;0.39151785714285714;1.0335714285714286;1.1945535714285715;0.2307142857142857;0.4375;0.07142857142857142;0.0;0.8392857142857143;0.0;0.0;0.15178571428571427;0.0;0.0;0.23214285714285715;0.25;0.33035714285714285;0.0;0.09821428571428571;0.5178571428571429;0.2857142857142857;0.0;0.16964285714285715;0.5357142857142857;01-01-02-02-01-02-10;01-01-02-02-01-02-10;0
0.12989795918367347;0.029183673469387755;0.006224489795918368;0.04346938775510204;2.420714285714286;2.741122448979592;0.023265306122448978;2.683673469387755;2.5286734693877553;1.9979591836734696;0.0642857142857143;0.27846938775510205;0.12020408163265306;0.058469387755102034;0.7386734693877551;0.3305102040816327;0.5791836734693877;0.19387755102040816;0.20408163265306123;0.0;0.01020408163265306;1.0;1.0;0.0;1.0;1.0;1.0;0.04081632653061224;0.37755102040816324;0.0;0.3877551020408163;0.5102040816326531;0.11224489795918367;0.0;0.35714285714285715;0.7040816326530612;01-01-03-01-02-02-19;01-01-03-01-02-02-19;0
0.157421875;0.055859374999999996;1.515390625;0.030468750000000003;1.0628125000000002;0.9766406249999999;0.04890625;2.7375;0.8004687500000001;0.3684375;0.206640625;0.7546093749999999;0.12992187500000002;0.14;0.43734375000000003;0.808984375;0.311796875;0.1875;0.1328125;1.0;0.0;0.7578125;0.5859375;0.0;0.96875;0.21875;0.1171875;0.15625;0.234375;0.0546875;0.5234375;0.3515625;0.296875;0.0;0.2734375;0.59375;01-01-07-02-01-01-06;01-01-07-02-01-01-06;0
0.33072580645161287;0.17459677419354838;0.0;0.05040322580645161;0.0;0.0;0.04193548387096774;0.16056451612903225;0.2260483870967742;0.04129032258064516;0.17250000000000001;0.5983064516129032;0.10064516129032258;0.06338709677419355;1.4733870967741935;0.6642741935483871;0.14411290322580647;0.3548387096774194;0.5080645161290323;0.0;1.0;0.0;0.0;0.0;0.3790322580645161;0.18548387096774194;0.14516129032258066;0.3225806451612903;0.3709677419354839;0.28225806451612906;0.0;0.41935483870967744;0.27419354838709675;0.0;0.008064516129032258;0.8790322580645161;01-01-05-02-01-01-20;01-01-05-02-01-01-20;0
0.1761320754716981;0.07424528301886793;0.0022641509433962265;0.023113207547169813;0.0;0.42509433962264154;0.03754716981132075;0.027735849056603777;0.0002830188679245283;0.0;0.1082075471698113;0.41094339622641507;0.056509433962264155;0.0790566037735849;0.840188679245283;0.6710377358490566;0.34349056603773587;0.11320754716981132;0.16981132075471697;0.0;0.5283018867924528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12264150943396226;0.0;0.0;0.37735849056603776;0.2358490566037736;0.0;0.14150943396226415;0.7452830188679245;01-01-01-01-02-02-22;01-01-01-01-02-02-22;0
0.2295804195804196;0.0844055944055944;0.3476923076923077;0.04552447552447553;1.0538461538461539;1.6523076923076925;0.24405594405594405;1.3731468531468531;0.5157342657342657;0.9153146853146854;0.13244755244755244;0.5846853146853147;0.127972027972028;0.23370629370629373;1.5493006993006995;1.008951048951049;0.11041958041958042;0.42657342657342656;0.21678321678321677;0.21678321678321677;0.4195804195804196;0.4405594405594406;0.5874125874125874;0.2937062937062937;0.8531468531468531;0.3706293706293706;0.5734265734265734;0.14685314685314685;0.21678321678321677;0.06993006993006994;0.27972027972027974;0.45454545454545453;0.43356643356643354;0.0;0.27972027972027974;0.6503496503496503;01-01-05-02-01-02-19;01-01-05-02-01-02-19;0
0.13186991869918702;0.05699186991869919;1.4157723577235772;0.06609756097560976;0.6763414634146342;1.5583739837398374;0.054308943089430885;1.255040650406504;0.0;0.3187804878048781;0.20910569105691057;0.5168292682926829;0.08934959349593496;0.17056910569105688;1.0538211382113822;0.5892682926829269;0.31008130081300805;0.032520325203252036;0.0;0.926829268292683;0.032520325203252036;0.0;0.967479674796748;0.0;0.8211382113821138;0.0;0.07317073170731707;0.21951219512195122;0.25203252032520324;0.14634146341463414;0.0;0.43089430894308944;0.3252032520325203;0.0;0.14634146341463414;1.0;01-01-07-02-01-01-03;01-01-07-02-01-01-03;0
0.20769230769230768;0.12435897435897436;0.202991452991453;0.03709401709401709;1.9130769230769231;2.4896581196581193;0.037179487179487186;2.9748717948717944;2.6017094017094013;1.6902564102564104;0.11230769230769232;0.34094017094017093;0.12017094017094015;0.052564102564102565;0.37410256410256415;0.5247008547008548;0.24059829059829058;0.1623931623931624;0.3418803418803419;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.9743589743589743;0.36752136752136755;0.19658119658119658;0.042735042735042736;0.1452991452991453;0.26495726495726496;0.21367521367521367;0.0;0.1111111111111111;0.6581196581196581;01-01-03-02-02-01-01;01-01-03-02-02-01-01;0
0.06698529411764706;0.0561764705882353;1.3575735294117646;0.039779411764705876;0.6463970588235294;1.683235294117647;0.0661764705882353;1.244044117647059;0.0006617647058823529;0.05316176470588235;0.16080882352941178;0.2117647058823529;0.05338235294117647;0.057352941176470586;0.6480882352941176;0.6516176470588235;0.3507352941176471;0.0;0.04411764705882353;1.0;0.0;0.5514705882352942;0.9632352941176471;0.125;0.6911764705882353;0.0;0.0;0.022058823529411766;0.1323529411764706;0.0;0.7941176470588235;0.3088235294117647;0.21323529411764705;0.0;0.3235294117647059;0.7941176470588235;01-01-07-02-02-02-05;01-01-07-02-02-02-05;0
0.07217821782178219;0.04732673267326733;1.2836633663366337;0.02752475247524753;0.20693069306930692;1.3199009900990102;0.07841584158415843;0.30336633663366336;0.46366336633663363;0.24425742574257428;0.0800990099009901;0.28900990099009904;0.17099009900990098;0.06940594059405941;0.7021782178217825;0.5411881188118812;0.19366336633663364;0.0;0.0;1.0;0.0;0.3069306930693069;1.0;0.1188118811881188;0.31683168316831684;0.45544554455445546;0.44554455445544555;0.07920792079207921;0.19801980198019803;0.19801980198019803;0.0;0.36633663366336633;0.297029702970297;0.0;0.26732673267326734;0.48514851485148514;01-01-08-01-01-01-17;01-01-08-01-01-01-17;0
0.08761061946902655;0.049380530973451325;0.39424778761061957;0.05168141592920355;0.07672566371681415;1.0192920353982302;0.13681415929203541;0.4995575221238938;0.22415929203539822;0.05353982300884957;0.1775221238938053;0.723008849557522;0.17336283185840703;0.08212389380530974;1.0075221238938055;0.4669026548672567;0.24557522123893802;0.061946902654867256;0.0;0.8761061946902655;0.7876106194690266;0.13274336283185842;0.8141592920353983;0.08849557522123894;0.30973451327433627;0.09734513274336283;0.05309734513274336;0.04424778761061947;0.34513274336283184;0.12389380530973451;0.0;0.5132743362831859;0.415929203539823;0.0;0.26548672566371684;0.5929203539823009;01-01-05-02-02-01-12;01-01-05-02-02-01-12;0
0.09186915887850468;0.0325233644859813;0.24504672897196264;0.02841121495327103;0.013084112149532711;0.6082242990654205;0.04663551401869159;0.1860747663551402;0.254392523364486;0.3364485981308411;0.14383177570093456;0.5976635514018691;0.07317757009345795;0.25046728971962623;0.9231775700934579;0.7486915887850467;0.19925233644859813;0.17757009345794392;0.056074766355140186;0.9345794392523364;0.42990654205607476;0.04672897196261682;0.102803738317757;0.0;0.34579439252336447;0.08411214953271028;0.5700934579439252;0.40186915887850466;0.48598130841121495;0.0;0.0;0.22429906542056074;0.3364485981308411;0.0;0.27102803738317754;0.8411214953271028;01-01-04-02-01-02-10;01-01-04-02-01-02-10;0
0.13505263157894737;0.08305263157894736;0.0025263157894736842;0.03305263157894737;0.01957894736842105;0.2262105263157895;0.08042105263157895;0.8843157894736842;0.16968421052631577;0.0029473684210526317;0.06473684210526316;0.36042105263157903;0.05494736842105265;0.07947368421052631;0.7293684210526317;0.4463157894736843;0.08789473684210528;0.15789473684210525;0.1368421052631579;0.0;0.9473684210526315;0.0;0.0;0.0;0.3894736842105263;0.12631578947368421;0.0;0.0;0.07368421052631578;0.0;0.0;0.47368421052631576;0.2736842105263158;0.0;0.0;0.3894736842105263;01-01-06-01-01-02-13;01-01-06-01-01-02-13;0
0.3370588235294117;0.04823529411764705;1.7054621848739493;0.026554621848739496;0.6510084033613446;2.830084033613446;0.0780672268907563;0.8863025210084033;0.26142857142857145;0.2173949579831933;0.09605042016806722;0.30504201680672266;0.05000000000000001;0.11789915966386554;0.40924369747899164;0.4143697478991597;0.1407563025210084;0.3445378151260504;0.226890756302521;1.0;0.0;0.6638655462184874;0.7983193277310925;0.12605042016806722;0.773109243697479;0.0;0.0;0.0;0.1092436974789916;0.05042016806722689;0.09243697478991597;0.2605042016806723;0.13445378151260504;0.0;0.25210084033613445;0.6386554621848739;01-01-07-02-02-02-21;01-01-07-02-02-02-21;0
0.07596330275229358;0.03357798165137615;0.013211009174311925;0.07825688073394495;0.0;0.04339449541284404;0.1556880733944954;0.05412844036697248;0.07376146788990826;0.031009174311926603;0.08045871559633028;0.37623853211009173;0.10100917431192662;0.15238532110091743;0.5025688073394495;0.41532110091743113;0.2253211009174312;0.01834862385321101;0.0;0.03669724770642202;0.944954128440367;0.0;0.0;0.07339449541284404;0.1651376146788991;0.08256880733944955;0.11926605504587157;0.0;0.3302752293577982;0.1834862385321101;0.09174311926605505;0.3486238532110092;0.3302752293577982;0.0;0.24770642201834864;0.5137614678899083;01-01-08-02-02-01-10;01-01-08-02-02-01-10;0
0.0649624060150376;0.02669172932330827;0.0;0.02857142857142857;1.3309774436090227;1.4221804511278193;0.03917293233082706;0.8895488721804512;1.3546616541353385;1.300451127819549;0.1650375939849624;0.821654135338346;0.07669172932330828;0.19142857142857145;0.6100000000000001;0.49263157894736836;0.24225563909774436;0.07518796992481203;0.15037593984962405;0.0;0.43609022556390975;0.8270676691729323;1.0;0.0;1.0;0.9172932330827067;1.0;0.07518796992481203;0.2556390977443609;0.0;0.19548872180451127;0.2631578947368421;0.17293233082706766;0.0;0.16541353383458646;0.6015037593984962;01-01-02-02-01-01-19;01-01-02-02-01-01-19;0
0.33283185840707963;0.0804424778761062;0.06398230088495575;0.07292035398230089;1.6827433628318584;1.3930088495575221;0.07893805309734513;1.8238053097345133;2.8157522123893806;1.453185840707965;0.24734513274336278;0.29362831858407085;0.14035398230088494;0.06893805309734513;0.823716814159292;0.7693805309734513;0.20707964601769915;0.5132743362831859;0.5132743362831859;0.0;0.30973451327433627;0.831858407079646;0.6637168141592921;0.0;0.8584070796460177;1.0;0.9203539823008849;0.23008849557522124;0.17699115044247787;0.11504424778761062;0.02654867256637168;0.40707964601769914;0.36283185840707965;0.0;0.36283185840707965;0.504424778761062;01-01-03-02-01-01-18;01-01-03-02-01-01-18;0
0.5138260869565217;0.25226086956521737;1.432173913043478;0.0531304347826087;1.196;2.3228695652173914;0.18034782608695654;1.2641739130434781;0.9902608695652173;1.1013913043478263;0.18556521739130435;0.6630434782608697;0.2039130434782609;0.1062608695652174;1.6446086956521742;0.5456521739130434;0.4081739130434782;0.34782608695652173;0.4434782608695652;0.6260869565217392;0.0;0.4608695652173913;0.6869565217391305;0.30434782608695654;0.7304347826086957;0.3217391304347826;0.8173913043478261;0.16521739130434782;0.25217391304347825;0.09565217391304348;0.05217391304347826;0.4608695652173913;0.3826086956521739;0.0;0.33043478260869563;0.48695652173913045;01-01-05-02-02-01-18;01-01-05-02-02-01-18;0
0.11764705882352941;0.11470588235294117;1.3839215686274509;0.19029411764705884;0.12068627450980393;0.8880392156862746;0.09205882352941178;0.9865686274509805;1.1585294117647058;1.309607843137255;0.09549019607843139;0.27098039215686276;0.05941176470588236;0.1480392156862745;0.906764705882353;0.30401960784313725;0.11627450980392158;0.18627450980392157;0.23529411764705882;0.8921568627450981;0.0392156862745098;0.0;0.14705882352941177;0.09803921568627451;0.6568627450980392;0.3431372549019608;0.9509803921568627;0.0;0.16666666666666666;0.0;0.11764705882352941;0.4411764705882353;0.17647058823529413;0.0;0.3333333333333333;0.4803921568627451;01-01-06-01-01-02-18;01-01-06-01-01-02-18;0
0.12425196850393701;0.047244094488188976;0.798031496062992;0.022125984251968503;0.05732283464566929;2.0300787401574807;0.025590551181102362;0.33433070866141734;0.11984251968503937;0.006377952755905512;0.20251968503937007;0.3374803149606299;0.0731496062992126;0.06291338582677167;0.7893700787401576;0.6115748031496063;0.25291338582677164;0.09448818897637795;0.0;1.0;0.5196850393700787;0.13385826771653545;1.0;0.07874015748031496;0.1889763779527559;0.07086614173228346;0.0;0.0;0.25984251968503935;0.0;0.0;0.44881889763779526;0.41732283464566927;0.0;0.4015748031496063;0.5433070866141733;01-01-05-01-01-01-12;01-01-05-01-01-01-12;0
0.15387931034482757;0.049827586206896556;0.001206896551724138;0.03043103448275862;0.0;0.02456896551724138;0.04206896551724139;0.019655172413793106;0.49887931034482763;0.6262931034482758;0.22155172413793103;0.5807758620689656;0.10853448275862068;0.10129310344827586;0.6139655172413793;0.5221551724137931;0.18732758620689652;0.13793103448275862;0.06896551724137931;0.0;0.27586206896551724;0.0;0.0;0.0;0.0;0.20689655172413793;0.47413793103448276;0.0;0.35344827586206895;0.04310344827586207;0.33620689655172414;0.3620689655172414;0.1810344827586207;0.0;0.2413793103448276;0.4482758620689655;01-01-04-01-01-02-08;01-01-04-01-01-02-08;0
0.2176190476190476;0.09923809523809525;0.0;0.05200000000000001;0.9122857142857143;0.6171428571428572;0.06238095238095239;1.21;1.7655238095238095;0.7351428571428571;0.16676190476190478;0.3637142857142857;0.06571428571428571;0.054;0.7144761904761905;0.5112380952380953;0.09628571428571428;0.20952380952380953;0.21904761904761905;0.0;0.5047619047619047;1.0;0.6666666666666666;0.0;1.0;1.0;0.9523809523809523;0.17142857142857143;0.21904761904761905;0.0;0.0;0.23809523809523808;0.21904761904761905;0.0;0.09523809523809523;0.47619047619047616;01-01-03-02-02-02-11;01-01-03-02-02-02-11;0
0.19230769230769232;0.0741025641025641;0.0;0.0452991452991453;0.8953846153846154;0.4888034188034187;0.03384615384615385;1.4014529914529914;2.5364102564102566;1.359145299145299;0.10324786324786325;0.4476068376068375;0.1041025641025641;0.055726495726495726;0.9495726495726496;0.7717094017094017;0.10170940170940171;0.4444444444444444;0.1794871794871795;0.0;0.3504273504273504;0.6153846153846154;0.6581196581196581;0.0;0.811965811965812;0.8632478632478633;0.8974358974358975;0.2222222222222222;0.452991452991453;0.0;0.0;0.5299145299145299;0.3333333333333333;0.0;0.1794871794871795;0.49572649572649574;01-01-03-01-01-02-24;01-01-03-01-01-02-24;0
0.15608247422680413;0.057422680412371134;0.0;0.031649484536082476;0.008247422680412371;0.09340206185567011;0.11061855670103093;0.0021649484536082476;1.089278350515464;0.26824742268041235;0.12185567010309278;0.5067010309278349;0.16391752577319588;0.1892783505154639;1.166701030927835;0.625257731958763;0.18628865979381443;0.31958762886597936;0.10309278350515463;0.0;0.7628865979381443;0.0;0.0;0.25773195876288657;0.0;0.7319587628865979;0.25773195876288657;0.30927835051546393;0.3917525773195876;0.12371134020618557;0.0;0.4536082474226804;0.1958762886597938;0.0;0.35051546391752575;0.3917525773195876;01-01-03-02-02-02-23;01-01-03-02-02-02-23;0
0.2310091743119266;0.09834862385321101;0.0;0.023394495412844035;0.0;0.10807339449541284;0.030825688073394496;0.0;0.0;0.007614678899082569;0.06944954128440368;0.1495412844036697;0.06688073394495413;0.020825688073394497;0.630183486238532;0.7271559633027522;0.07596330275229358;0.3119266055045872;0.3486238532110092;0.0;1.0;0.0;0.0;0.25688073394495414;0.0;0.0;0.11009174311926606;0.0;0.2018348623853211;0.0;0.21100917431192662;0.44036697247706424;0.3302752293577982;0.0;0.07339449541284404;0.44954128440366975;01-01-01-01-01-02-05;01-01-01-01-01-02-05;0
0.0559090909090909;0.02872727272727273;0.1301818181818182;0.020727272727272733;0.016545454545454547;0.1331818181818182;0.03245454545454545;0.08672727272727272;0.2209090909090909;0.42263636363636364;0.084;0.5226363636363637;0.06845454545454546;0.25499999999999995;1.0625454545454545;0.3688181818181818;0.1359090909090909;0.0;0.0;0.7818181818181819;0.4727272727272727;0.0;0.0;0.0;0.16363636363636364;0.2545454545454545;0.6181818181818182;0.1;0.36363636363636365;0.0;0.22727272727272727;0.41818181818181815;0.12727272727272726;0.0;0.39090909090909093;0.6;01-01-04-02-02-01-10;01-01-04-02-02-01-10;0
0.07336283185840708;0.024778761061946902;1.3058407079646017;0.022477876106194696;0.0;0.3885840707964601;0.0184070796460177;0.24035398230088495;0.06699115044247787;0.0;0.054070796460176984;0.38778761061946904;0.047433628318584074;0.11814159292035399;1.1486725663716815;0.715221238938053;0.22044247787610619;0.08849557522123894;0.0;1.0;0.9646017699115044;0.0;0.09734513274336283;0.0;0.0;0.0;0.0;0.0;0.18584070796460178;0.0;0.0;0.49557522123893805;0.39823008849557523;0.0;0.11504424778761062;0.4690265486725664;01-01-04-02-01-02-02;01-01-04-02-01-02-02;0
0.27065420560747666;0.13383177570093457;0.29757009345794394;0.03700934579439253;1.7221495327102803;1.1521495327102804;0.023831775700934577;1.7667289719626167;2.5385046728971963;1.1049532710280372;0.14579439252336449;0.4037383177570093;0.08252336448598131;0.08822429906542055;0.384392523364486;0.48700934579439253;0.1205607476635514;0.2616822429906542;0.24299065420560748;0.0;0.16822429906542055;1.0;0.7102803738317757;0.0;1.0;1.0;0.5794392523364486;0.3925233644859813;0.4205607476635514;0.04672897196261682;0.0;0.2523364485981308;0.102803738317757;0.0;0.16822429906542055;0.8504672897196262;01-01-03-01-01-02-06;01-01-03-01-01-02-06;0
0.13093220338983053;0.026525423728813557;0.36084745762711873;0.025169491525423728;0.19788135593220343;0.4922881355932204;0.04788135593220339;0.2019491525423729;0.7198305084745763;0.10584745762711864;0.14906779661016953;1.0752542372881355;0.10110169491525425;0.24618644067796613;1.1309322033898304;0.5914406779661017;0.1823728813559322;0.059322033898305086;0.025423728813559324;0.0;0.7711864406779662;0.0423728813559322;0.059322033898305086;0.0;0.3389830508474576;0.3644067796610169;0.2033898305084746;0.23728813559322035;0.2627118644067797;0.00847457627118644;0.059322033898305086;0.2711864406779661;0.1694915254237288;0.0;0.1016949152542373;0.6016949152542372;01-01-02-01-02-01-06;01-01-02-01-02-01-06;0
