name	path	emotion	actor
01-01-07-01-02-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-02.wav	Disgust	2
01-01-02-02-02-01-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-21.wav	Calm	21
01-01-04-01-02-01-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-02-01-17.wav	Sad	17
01-01-06-01-02-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-02.wav	Fear	2
01-01-03-02-01-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-01-22.wav	Happy	22
01-01-01-01-02-02-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-02-05.wav	Neutral	5
01-01-08-01-01-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-02-02.wav	Surprise	2
01-01-08-02-02-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-02-01-22.wav	Surprise	22
01-01-06-01-01-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-01-02-17.wav	Fear	17
01-01-04-02-01-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-01-02-17.wav	Sad	17
01-01-03-02-02-02-16	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-02-16.wav	Happy	16
01-01-07-02-01-01-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-01-01-08.wav	Disgust	8
01-01-06-01-02-01-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-01.wav	Fear	1
01-01-07-01-02-02-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-21.wav	Disgust	21
01-01-07-02-02-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-02-08.wav	Disgust	8
01-01-06-02-02-01-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-01-11.wav	Fear	11
01-01-05-01-02-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-02-02-17.wav	Angry	17
01-01-05-01-01-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-02-02.wav	Angry	2
01-01-06-02-02-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-01-02.wav	Fear	2
01-01-06-02-02-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-01-24.wav	Fear	24
01-01-05-01-01-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-01-12.wav	Angry	12
01-01-01-01-02-02-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-02-10.wav	Neutral	10
01-01-08-01-01-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-01-24.wav	Surprise	24
01-01-02-02-01-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-02-17.wav	Calm	17
01-01-06-01-02-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-02-23.wav	Fear	23
01-01-05-02-01-01-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-01.wav	Angry	1
01-01-06-02-01-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-02.wav	Fear	2
01-01-04-01-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-02-01-19.wav	Sad	19
01-01-05-02-02-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-02-02-19.wav	Angry	19
01-01-08-01-02-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-01-09.wav	Surprise	9
01-01-03-02-02-01-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-01-21.wav	Happy	21
01-01-04-02-02-02-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-02-15.wav	Sad	15
01-01-03-01-01-02-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-02-15.wav	Happy	15
01-01-07-01-02-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-19.wav	Disgust	19
01-01-06-01-02-01-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-14.wav	Fear	14
01-01-03-01-01-01-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-01-23.wav	Happy	23
01-01-04-02-02-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-01-05.wav	Sad	5
01-01-08-02-02-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-02-02-08.wav	Surprise	8
01-01-06-01-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-19.wav	Fear	19
01-01-05-01-01-01-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-01-15.wav	Angry	15
01-01-07-02-02-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-01-09.wav	Disgust	9
01-01-07-01-02-01-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-01-23.wav	Disgust	23
01-01-08-01-02-02-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-02-14.wav	Surprise	14
01-01-06-02-01-02-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-14.wav	Fear	14
01-01-02-01-02-01-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-02-01-17.wav	Calm	17
01-01-03-02-01-01-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-01-01.wav	Happy	1
01-01-07-01-01-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-01-02-20.wav	Disgust	20
01-01-02-02-02-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-04.wav	Calm	4
01-01-06-02-01-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-19.wav	Fear	19
01-01-08-01-01-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-02-19.wav	Surprise	19
01-01-01-01-01-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-01-09.wav	Neutral	9
01-01-05-02-01-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-22.wav	Angry	22
01-01-01-01-01-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-02-19.wav	Neutral	19
01-01-03-01-01-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-01-12.wav	Happy	12
01-01-03-01-01-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-02-17.wav	Happy	17
01-01-06-01-02-01-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-10.wav	Fear	10
01-01-04-02-02-01-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-01-17.wav	Sad	17
01-01-04-02-02-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-02-02.wav	Sad	2
01-01-06-02-01-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-08.wav	Fear	8
01-01-03-02-02-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-02-23.wav	Happy	23
01-01-05-01-01-01-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-01-08.wav	Angry	8
01-01-06-02-01-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-01-09.wav	Fear	9
01-01-05-02-01-02-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-02-15.wav	Angry	15
01-01-02-01-02-02-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-02-02-21.wav	Calm	21
01-01-01-01-02-01-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-01-08.wav	Neutral	8
01-01-05-02-01-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-24.wav	Angry	24
01-01-04-02-01-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-01-02-11.wav	Sad	11
01-01-01-01-01-01-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-01-21.wav	Neutral	21
01-01-04-02-02-02-16	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-02-16.wav	Sad	16
01-01-03-02-01-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-01-04.wav	Happy	4
01-01-05-02-01-01-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-11.wav	Angry	11
01-01-07-01-02-01-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-01-01.wav	Disgust	1
01-01-02-01-01-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-01-09.wav	Calm	9
01-01-06-02-01-01-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-01-20.wav	Fear	20
01-01-07-02-01-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-01-01-04.wav	Disgust	4
01-01-03-02-02-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-01-22.wav	Happy	22
01-01-05-01-01-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-01-02.wav	Angry	2
01-01-07-01-02-02-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-12.wav	Disgust	12
01-01-08-01-02-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-01-24.wav	Surprise	24
01-01-08-01-02-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-01-12.wav	Surprise	12
01-01-02-02-01-01-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-01-14.wav	Calm	14
01-01-06-01-01-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-01-02-04.wav	Fear	4
01-01-08-01-02-01-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-01-21.wav	Surprise	21
01-01-02-02-01-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-01-04.wav	Calm	4
01-01-05-01-01-01-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-01-11.wav	Angry	11
01-01-05-01-02-02-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-02-02-05.wav	Angry	5
01-01-07-01-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-01-19.wav	Disgust	19
01-01-06-01-02-02-17	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-02-17.wav	Fear	17
01-01-07-02-01-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-01-02-08.wav	Disgust	8
01-01-06-01-02-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-02-01.wav	Fear	1
01-01-03-01-01-02-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-02-10.wav	Happy	10
01-01-05-01-01-02-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-02-14.wav	Angry	14
01-01-08-01-01-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-01-22.wav	Surprise	22
01-01-05-01-02-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-02-01-24.wav	Angry	24
01-01-06-01-01-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-01-01-04.wav	Fear	4
01-01-03-01-01-01-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-01-14.wav	Happy	14
01-01-07-01-01-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-01-02-23.wav	Disgust	23
01-01-02-02-02-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-02-02.wav	Calm	2
01-01-03-02-01-01-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-01-15.wav	Happy	15
01-01-01-01-02-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-02-19.wav	Neutral	19
01-01-01-01-02-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-01-05.wav	Neutral	5
01-01-03-02-01-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-02-11.wav	Happy	11
01-01-02-01-02-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-02-02-08.wav	Calm	8
01-01-05-02-01-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-19.wav	Angry	19
01-01-02-01-02-01-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-02-01-09.wav	Calm	9
01-01-05-02-01-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-01-05.wav	Angry	5
01-01-04-01-02-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-02-02-01.wav	Sad	1
01-01-06-01-02-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-22.wav	Fear	22
01-01-03-01-02-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-02-02-02.wav	Happy	2
01-01-03-01-01-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-01-02.wav	Happy	2
01-01-06-01-02-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-02-01-04.wav	Fear	4
01-01-02-02-01-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-02-11.wav	Calm	11
01-01-08-02-02-01-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-02-01-01.wav	Surprise	1
01-01-05-01-02-01-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-02-01-21.wav	Angry	21
01-01-06-02-02-02-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-02-12.wav	Fear	12
01-01-01-01-02-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-01-02.wav	Neutral	2
01-01-04-02-02-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-01-12.wav	Sad	12
01-01-03-02-01-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-02-01.wav	Happy	1
01-01-07-01-02-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-01-24.wav	Disgust	24
01-01-05-01-01-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-02-01.wav	Angry	1
01-01-08-02-01-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-01-02-11.wav	Surprise	11
01-01-07-01-02-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-01.wav	Disgust	1
01-01-04-01-02-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-02-02-20.wav	Sad	20
01-01-02-02-02-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-05.wav	Calm	5
01-01-07-02-01-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-01-02-20.wav	Disgust	20
01-01-02-02-02-02-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-02-21.wav	Calm	21
01-01-04-02-01-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-01-02-20.wav	Sad	20
01-01-01-01-02-01-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-02-01-23.wav	Neutral	23
01-01-07-02-02-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-02-09.wav	Disgust	9
01-01-04-02-02-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-02-11.wav	Sad	11
01-01-08-02-01-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-01-02-02.wav	Surprise	2
01-01-06-02-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-01-19.wav	Fear	19
01-01-08-02-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-02-02-01-19.wav	Surprise	19
01-01-01-01-01-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-01-22.wav	Neutral	22
01-01-02-01-01-02-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-02-10.wav	Calm	10
01-01-02-01-01-02-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-02-14.wav	Calm	14
01-01-01-01-01-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-02-08.wav	Neutral	8
01-01-02-02-01-01-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-01-10.wav	Calm	10
01-01-08-01-01-02-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-02-21.wav	Surprise	21
01-01-05-01-01-02-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-01-01-02-11.wav	Angry	11
01-01-04-01-01-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-01-01-05.wav	Sad	5
01-01-03-01-02-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-02-02-04.wav	Happy	4
01-01-06-01-01-02-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-01-02-22.wav	Fear	22
01-01-08-01-01-01-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-01-01-14.wav	Surprise	14
01-01-02-01-01-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-02-01.wav	Calm	1
01-01-06-02-02-02-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-02-02.wav	Fear	2
01-01-08-01-02-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-02-20.wav	Surprise	20
01-01-02-01-01-02-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-02-20.wav	Calm	20
01-01-06-02-01-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-01-19.wav	Fear	19
01-01-03-01-01-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-01-04.wav	Happy	4
01-01-04-02-02-01-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-01-15.wav	Sad	15
01-01-03-02-01-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-02-19.wav	Happy	19
01-01-07-01-01-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-01-02-09.wav	Disgust	9
01-01-06-01-01-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-01-01-02-23.wav	Fear	23
01-01-03-01-02-01-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-02-01-20.wav	Happy	20
01-01-03-01-01-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-02-23.wav	Happy	23
01-01-07-02-02-02-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-02-15.wav	Disgust	15
01-01-02-01-01-02-21	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-02-21.wav	Calm	21
01-01-04-02-01-01-10	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-01-01-10.wav	Sad	10
01-01-04-01-01-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-01-02-04.wav	Sad	4
01-01-07-02-02-01-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-01-11.wav	Disgust	11
01-01-04-01-02-01-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-02-01-20.wav	Sad	20
01-01-07-02-02-01-20	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-01-20.wav	Disgust	20
01-01-02-02-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-19.wav	Calm	19
01-01-04-01-01-01-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-01-01-01-22.wav	Sad	22
01-01-07-02-02-02-14	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-02-14.wav	Disgust	14
01-01-06-02-02-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-02-01-04.wav	Fear	4
01-01-02-01-02-02-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-02-02-19.wav	Calm	19
01-01-02-02-01-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-01-01-12.wav	Calm	12
01-01-06-02-01-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-04.wav	Fear	4
01-01-03-01-02-02-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-02-02-23.wav	Happy	23
01-01-08-01-02-01-19	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-08-01-02-01-19.wav	Surprise	19
01-01-07-01-02-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-01-02-02-04.wav	Disgust	4
01-01-01-01-01-02-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-02-05.wav	Neutral	5
01-01-05-02-01-02-08	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-01-02-08.wav	Angry	8
01-01-03-02-02-01-11	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-01-11.wav	Happy	11
01-01-07-02-02-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-02-01-05.wav	Disgust	5
01-01-02-02-02-01-02	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-02.wav	Calm	2
01-01-04-02-02-01-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-01-04.wav	Sad	4
01-01-03-02-02-01-23	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-02-01-23.wav	Happy	23
01-01-07-02-01-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-07-02-01-02-09.wav	Disgust	9
01-01-06-02-01-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-06-02-01-02-09.wav	Fear	9
01-01-03-01-01-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-01-02-09.wav	Happy	9
01-01-05-02-02-02-22	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-05-02-02-02-22.wav	Angry	22
01-01-02-02-02-01-24	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-02-02-01-24.wav	Calm	24
01-01-04-02-01-01-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-01-01-12.wav	Sad	12
01-01-03-02-01-02-04	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-02-04.wav	Happy	4
01-01-02-01-01-01-05	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-02-01-01-01-05.wav	Calm	5
01-01-03-01-02-02-09	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-01-02-02-09.wav	Happy	9
01-01-04-02-02-02-12	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-04-02-02-02-12.wav	Sad	12
01-01-01-01-01-02-01	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-01-01-01-02-01.wav	Neutral	1
01-01-03-02-01-02-15	<RAVDESS_dir>/AV_AUDIOS_16k_mono/01-01-03-02-01-02-15.wav	Happy	15
